number;title;timestamp
1349; large human-like tracks were found in the snow and mud.1997-11-01T12:00:00Z;1997-11-01T12:00:00Z
1351;" Various sightings by campers and ranchers along Lake Fork a tributary of the Conejos River.""";1994-06-01T12:00:00Z
1352;" Daylight sighting by hikers near Lake Fork off the Conejos River.""";1997-07-13T12:00:00Z
1354; Sighting by a motorist1997-09-02T12:00:00Z;1997-09-02T12:00:00Z
1355;" BFRO Investigator Keith Foster's evaluation of tracks found on the south shore of the Eagle River. App. 1 mile east of the town of Eagle.""";2000-03-21T12:00:00Z
1356; Husband and wife observe sasquatch at river's edge1976-08-01T12:00:00Z;1976-08-01T12:00:00Z
1359; Multi-witness account of an observation of a strange creature on a ridge1997-11-01T12:00:00Z;1997-11-01T12:00:00Z
1361; Twenty-two inch tracks found1998-04-14T12:00:00Z;1998-04-14T12:00:00Z
1363; strange loud howls heard by retired wildlife biologist on a camping trip.1994-10-23T12:00:00Z;1994-10-23T12:00:00Z
1366; huge human-like handprint found on top of a vandalized sign.1975-07-20T12:00:00Z;1975-07-20T12:00:00Z
1367; Creature was observed chasing deer.1990-08-10T12:00:00Z;1990-08-10T12:00:00Z
1368; witness saw man-like creature covered with dark red hair while hiking in the extreme eastern part of Dinosaur National Monument.1991-07-02T12:00:00Z;1991-07-02T12:00:00Z
1369; faint groaning and growling vocalizations heard.1998-09-04T12:00:00Z;1998-09-04T12:00:00Z
1374; Creature observed running on hind legs1998-07-25T12:00:00Z;1998-07-25T12:00:00Z
1375; fresh set of tracks found in the snow.1986-10-01T12:00:00Z;1986-10-01T12:00:00Z
1376; Man sees large creature while working the late shift at a mine.1981-01-15T12:00:00Z;1981-01-15T12:00:00Z
1382; Creature observed by hunters1984-10-17T12:00:00Z;1984-10-17T12:00:00Z
1383; Creature seen running along a road1973-04-18T12:00:00Z;1973-04-18T12:00:00Z
1384; Vocalizations heard by hikers1970-05-13T12:00:00Z;1970-05-13T12:00:00Z
1385; High pitched wailing scream echoed off mountainside.1984-08-15T12:00:00Z;1984-08-15T12:00:00Z
1386; Two unsusual man-like tracks discovered1998-05-18T12:00:00Z;1998-05-18T12:00:00Z
1387; Father and son hear heavy footsteps made by an apparent bipedal creature1983-08-17T12:00:00Z;1983-08-17T12:00:00Z
1388;" Hiker encounters huge upright animal at creek on Grass Mountain""";1990-06-18T12:00:00Z
1389; Hikers hear loud vocal exchanges on Grass Mountain.1995-09-13T12:00:00Z;1995-09-13T12:00:00Z
1390; Fisherman spots a large upright creature digging on the shore1991-06-22T12:00:00Z;1991-06-22T12:00:00Z
1391; Man has late night sighting north of Redding1999-03-04T12:00:00Z;1999-03-04T12:00:00Z
1393; Sighting by two hikers1988-06-25T12:00:00Z;1988-06-25T12:00:00Z
1394;" Campers hear loud guttral high pitched  sceams.""";1997-07-05T12:00:00Z
1395; Hunters observed creature just before vocalization screams were heard1991-04-13T12:00:00Z;1991-04-13T12:00:00Z
1407;" Bigfoot runs across road appears to be carrying a small infant Bigfoot""";1991-06-15T12:00:00Z
1419; Large footprint found in a sandy creek bank near Talladega National Forest2000-07-15T12:00:00Z;2000-07-15T12:00:00Z
1431; Campers hear foot steps in tree line while walking on road1993-07-01T12:00:00Z;1993-07-01T12:00:00Z
1432;   Someone or something walks by house and peers from around a tree1976-07-10T12:00:00Z;1976-07-10T12:00:00Z
1433;" Couple fishing at night are frightened by large heavy animal in the near woods""";2000-08-15T12:00:00Z
1438; Barefoot tracks and whistling heard while hunting2000-10-28T12:00:00Z;2000-10-28T12:00:00Z
1446; Deer hunters find footprints near Wahtum Lake.1974-10-01T12:00:00Z;1974-10-01T12:00:00Z
1450; Motorists and firefighters observe a sasquatch darting across Rt. 224 SE of Odessa1999-09-13T12:00:00Z;1999-09-13T12:00:00Z
1454;" Three backpackers see a large massive upright animal running on two legs through the brush in Gallatin Nat'l Forest""";1993-06-03T12:00:00Z
1458;" A motorist observed a hunched over brownish-red creature crossing the road #2. Cast made of a 12"""" track only a couple of days old that was found 1/2 to 3/4 of a mile into the woods by BFRO investigator Scott Kessler""";2000-04-05T12:00:00Z
1459; Witness looked  up into the eyes of Bigfoot1978-07-15T12:00:00Z;1978-07-15T12:00:00Z
1460; Two Large Creatures Were Seen Coming Out of Creek1977-07-15T12:00:00Z;1977-07-15T12:00:00Z
1461; Witnesses saw Creature next to a Broken Tree1981-06-01T12:00:00Z;1981-06-01T12:00:00Z
1462; Sound heard month earlier than another report in same area2000-06-13T12:00:00Z;2000-06-13T12:00:00Z
1473; Family has early evening sighting near Weed1966-09-01T12:00:00Z;1966-09-01T12:00:00Z
1478; Worse than something dead smell encountered by two fishermen1996-02-17T12:00:00Z;1996-02-17T12:00:00Z
1480; 3am observation in Alexander Springs  (Ocala Nat. Forest) of tall upright animal.  Coolers ransacked1996-10-15T12:00:00Z;1996-10-15T12:00:00Z
1488;" Young man sees BF run across a clearing friend sees part of it""";1999-09-15T12:00:00Z
1495; Man and wife in car see a sasquatch eating frogs on the road1960-07-18T12:00:00Z;1960-07-18T12:00:00Z
1496; Cousins have late night experience with strange screams near Huntington Lake1999-10-20T12:00:00Z;1999-10-20T12:00:00Z
1501;" Two witnesses see a large black creature while loading firewood on a truck""";1977-11-15T12:00:00Z
1502;" Five year old boy approached by a large bi-pedal animal covered in dark hair""";1979-07-15T12:00:00Z
1504;" Nighttime sighting by motorist on Hwy 101 (Coast Highway) 7-8 miles east of Port Angeles""";1982-07-03T12:00:00Z
1506; Nighttime sighting by trucker near Honobia2000-01-28T12:00:00Z;2000-01-28T12:00:00Z
1507;" Witness hears loud noise outside bedroom window observes bipedal animal running away""";1981-11-01T12:00:00Z
1510; Brothers have early evening sighting near Lee Vining1977-07-01T12:00:00Z;1977-07-01T12:00:00Z
1517; Horse-riding witnesses see hairy bipedal animal cross trail on Blackfeet Reservation1982-10-02T12:00:00Z;1982-10-02T12:00:00Z
1518;" Campers hear something """"running"""" through camp & find very large footprints""1994-09-30T12:00:00Z";1994-09-30T12:00:00Z
1519; Boys observe hairy man-like creature several times1982-06-30T12:00:00Z;1982-06-30T12:00:00Z
1526;" Couple parked on dirt road encounter hairy man-like creature""";1968-10-18T12:00:00Z
1527; A sighting by two hunters1979-08-25T12:00:00Z;1979-08-25T12:00:00Z
1528;" Possible sasquatch seen by farmer near Hwy 21 outside Kenton Manitoba""";2000-10-15T12:00:00Z
1529;" Footprint found scream heard in family corn field""";2000-09-20T12:00:00Z
1530; Fly Fisherman sees a hairy bipedal creature while trout fishing1977-08-16T12:00:00Z;1977-08-16T12:00:00Z
1533; Motorist & passenger see white creature standing off I-151981-12-20T12:00:00Z;1981-12-20T12:00:00Z
1536; Two teenage deer hunters have encounter while hunting2000-11-18T12:00:00Z;2000-11-18T12:00:00Z
1537; Forest Service surveyor finds over 20 large foot prints along a forest service road1996-12-06T12:00:00Z;1996-12-06T12:00:00Z
1554; Multiple witness road-crossing sighting near Nine Eagles State Park2000-06-14T12:00:00Z;2000-06-14T12:00:00Z
1564;" """"Brinson Monster""""""1967-08-18T12:00:00Z";1967-08-18T12:00:00Z
1565; Tracks found near a mountainside clear cut1980-11-12T12:00:00Z;1980-11-12T12:00:00Z
1567; Hikers find a large track1996-04-14T12:00:00Z;1996-04-14T12:00:00Z
1568; Creature observed turning it's head and looking straight at witness1993-10-15T12:00:00Z;1993-10-15T12:00:00Z
1569; Screams heard by hunters1997-10-15T12:00:00Z;1997-10-15T12:00:00Z
1570; Three sets of tracks found1998-09-12T12:00:00Z;1998-09-12T12:00:00Z
1571; Nighttime sighting by motorists1991-05-10T12:00:00Z;1991-05-10T12:00:00Z
1572; Campers hear loud scream in National Forest1996-08-24T12:00:00Z;1996-08-24T12:00:00Z
1573; Deer hunters find footprints in mud1996-10-26T12:00:00Z;1996-10-26T12:00:00Z
1578; Screams heard several times over a period of four days.1998-06-16T12:00:00Z;1998-06-16T12:00:00Z
1584; Loud knocking of wood striking another piece of wood2000-03-13T12:00:00Z;2000-03-13T12:00:00Z
1585; Witness reports bad smell and a scream1985-07-26T12:00:00Z;1985-07-26T12:00:00Z
1586; Loud vocalizations sounds heard1999-08-18T12:00:00Z;1999-08-18T12:00:00Z
1587; Loud vocalizations sounds heard1990-05-03T12:00:00Z;1990-05-03T12:00:00Z
1589; Two hunters find large track1979-11-16T12:00:00Z;1979-11-16T12:00:00Z
1591; Sounds heard answered by another more distant source1996-01-01T12:00:00Z;1996-01-01T12:00:00Z
1593; Sounds heard like growling1980-04-16T12:00:00Z;1980-04-16T12:00:00Z
1594; Footprints found with huge Toes on each print1997-11-28T12:00:00Z;1997-11-28T12:00:00Z
1595; Family sees an upright figure covered with black hair that walks across the road in front of their car1979-12-07T12:00:00Z;1979-12-07T12:00:00Z
1596;" Two men witness three large individuals two very large and the other about two-thirds their size""";1967-08-16T12:00:00Z
1600; Civil War Reenactor sees bigfoot cross railroad tracks1991-06-08T12:00:00Z;1991-06-08T12:00:00Z
1602; Sighting by campers1995-06-10T12:00:00Z;1995-06-10T12:00:00Z
1608;" Noise like wood being banged against tree. Tracks found""";1980-07-15T12:00:00Z
1612; Screams terrify campers near Mt. St. Helens1972-08-15T12:00:00Z;1972-08-15T12:00:00Z
1614; Young horseback rider has a face-to-face encounter in the Rattlesnake Wilderness Area1977-07-14T12:00:00Z;1977-07-14T12:00:00Z
1615; Motorists have nighttime sighting near Grimsby.1978-08-19T12:00:00Z;1978-08-19T12:00:00Z
1617; Three hikers see something cross their path1986-08-09T12:00:00Z;1986-08-09T12:00:00Z
1620; Family on vacation find tracks in an isolated area.1969-03-09T12:00:00Z;1969-03-09T12:00:00Z
1621; Fisherman witnesses bigfoot cross the road in front of his car1969-03-05T12:00:00Z;1969-03-05T12:00:00Z
1630; Separate Iowa incidents over time in Floyd County area1977-08-01T12:00:00Z;1977-08-01T12:00:00Z
1631; Several incidents in the woods near the Sulphur River south of Texarkana1978-10-28T12:00:00Z;1978-10-28T12:00:00Z
1632; Family camping at Lake Somerville is menaced by a loud screaming creature1972-07-15T12:00:00Z;1972-07-15T12:00:00Z
1633;" Four friends camped in the woods observe bi-pedal creature moving similar to the way a man would move not bear-like.""";1997-07-15T12:00:00Z
1635; Travelers watch tan-brown 5-6 foot hairy creature drink from stream with cupped hands1976-06-15T12:00:00Z;1976-06-15T12:00:00Z
1636; Teenager has sighting near Ozark National Forest1972-11-05T12:00:00Z;1972-11-05T12:00:00Z
1637; Backyard sighting near Mountain Home.1995-05-15T12:00:00Z;1995-05-15T12:00:00Z
1640; Nightime sighting by motorists on Hwy 7 North1996-10-15T12:00:00Z;1996-10-15T12:00:00Z
1641;" From top of hill hunter observes bipedal creature following a fence row""";1998-10-29T12:00:00Z
1644; Witness saw something he felt confident few men had ever seen1967-10-18T12:00:00Z;1967-10-18T12:00:00Z
1645; Witness observed creature walking up a hill1971-08-27T12:00:00Z;1971-08-27T12:00:00Z
1647; Witness heard what sounded like sticks being beaten on wood1998-06-18T12:00:00Z;1998-06-18T12:00:00Z
1649; Witnesses hear two powerful vocalizations near their property on the Flathead Reservation1989-07-13T12:00:00Z;1989-07-13T12:00:00Z
1650; Creature seen by witnesses at the bottom of the hill1997-11-20T12:00:00Z;1997-11-20T12:00:00Z
1651;" Daylight observation from Beacon Rock along the Columbia River""";1978-04-29T12:00:00Z
1652;" Multiple witness incident on the western slope of Silver Star Mt. near Pyramid Rock""";1972-05-22T12:00:00Z
1653; Husband and wife have late night sighting on Highway 2991978-10-01T12:00:00Z;1978-10-01T12:00:00Z
1669; Witness saw a large man-like figure deep in the woods1998-08-28T12:00:00Z;1998-08-28T12:00:00Z
1670;" Large footprint find large creature witnessed by a school bus driver""";1958-05-14T12:00:00Z
1671; Motorists spots a bigfoot1980-01-11T12:00:00Z;1980-01-11T12:00:00Z
1672;" Two backpackers see a large dark human-like form on a narrow trail""";1980-06-28T12:00:00Z
1673;" A hairy Man-like creature is spotted in a field close to the road""";1988-07-13T12:00:00Z
1674;" 18"""" tracks found in the snow by two witnesses who felt like they were being """" hunted """" by something big.""2000-02-06T12:00:00Z";2000-02-06T12:00:00Z
1680; Young boy awakened by a loud roaring scream (Part 1)1973-08-15T12:00:00Z;1973-08-15T12:00:00Z
1681; Young boy awakened by a loud roaring scream (Part 2)1981-09-16T12:00:00Z;1981-09-16T12:00:00Z
1682; Young boy awakened by a loud roaring scream (Part 3)1977-07-29T12:00:00Z;1977-07-29T12:00:00Z
1683; A fisherman's encounter along a trail near Patison Lake1984-05-16T12:00:00Z;1984-05-16T12:00:00Z
1684; Husband and wife harassed by unseen creatures at their camp late at night1976-06-16T12:00:00Z;1976-06-16T12:00:00Z
1685; Skydivers witness creature while flying over mountain1996-08-16T12:00:00Z;1996-08-16T12:00:00Z
1686; Woman sees bigfoot on two occasions along the same road1996-08-30T12:00:00Z;1996-08-30T12:00:00Z
1687; Sasquatch seen while father and son were hunting elk1997-10-25T12:00:00Z;1997-10-25T12:00:00Z
1689; A tall black creature covered with hair and very muscular was seen walking quickly across a clearing1941-10-15T12:00:00Z;1941-10-15T12:00:00Z
1690; Hunters hear unusual animal stalking them at night.1996-11-01T12:00:00Z;1996-11-01T12:00:00Z
1691; Tracks found in deep snow1961-12-28T12:00:00Z;1961-12-28T12:00:00Z
1693;" While scouting a timbered hill at 7000' hikers see a bipedal animal stand up & walk away""";1989-05-20T12:00:00Z
1695; Motorist sees long-haired upright animal walking across snow-covered road1979-12-31T12:00:00Z;1979-12-31T12:00:00Z
1700; Witnesses hear unusual screams while hunting & note local Indian stories regarding Bigfoot1984-10-27T12:00:00Z;1984-10-27T12:00:00Z
1707; Department of Natural Resources tree-planting crew views two animals walking upright near Home Valley1980-04-15T12:00:00Z;1980-04-15T12:00:00Z
1719; Possible collision with vehicle outside Homestead1972-03-15T12:00:00Z;1972-03-15T12:00:00Z
1720; Two sets of bigfoot trackways at Cape Blanco Beach on southern Oregon coast1986-08-14T12:00:00Z;1986-08-14T12:00:00Z
1721;" Children find 19"""" tracks in snow""1975-04-16T12:00:00Z";1975-04-16T12:00:00Z
1722; Creature sighted on White Horse Mt1975-05-25T12:00:00Z;1975-05-25T12:00:00Z
1723; Mt. Olympus Incident1948-05-15T12:00:00Z;1948-05-15T12:00:00Z
1724; Bonney Lake1975-10-11T12:00:00Z;1975-10-11T12:00:00Z
1730; Lake Tapps1975-10-13T12:00:00Z;1975-10-13T12:00:00Z
1731; 25-50 Footprints found near Orting1978-04-30T12:00:00Z;1978-04-30T12:00:00Z
1749; Three brownish figures seen moving on nearby foothill1977-08-27T12:00:00Z;1977-08-27T12:00:00Z
1750;" Large furry head about 12"""" by 18"""" looked in the back door.""1993-09-15T12:00:00Z";1993-09-15T12:00:00Z
1751;" Latenight encounter while camping then morning vocalizations heard""";1998-10-15T12:00:00Z
1755;" Driver sees a tall (about 7-8ft) fur covered biped along roadside""";2000-10-15T12:00:00Z
1756;" Deer Hunter sees large bipedal fur covered man-like critter run by in early morning encounter""";2000-11-24T12:00:00Z
1757; Two separate sets of large footprints found1988-12-15T12:00:00Z;1988-12-15T12:00:00Z
1760; Bowhunter sees large figure near Cameron Pass1996-09-20T12:00:00Z;1996-09-20T12:00:00Z
1766; Family finds track and scat pile while hiking southeast of Mt. St. Helens1998-08-27T12:00:00Z;1998-08-27T12:00:00Z
1768; Lifelong hunter hears strange screams in early morning twilight directly under tree stand1988-11-01T12:00:00Z;1988-11-01T12:00:00Z
1769; A sighting by two motorists1992-07-01T12:00:00Z;1992-07-01T12:00:00Z
1772;" Family encounters large """"gorilla"""" along road west of Morton""2000-10-11T12:00:00Z";2000-10-11T12:00:00Z
1774; 3 Friends watch 7' tall 2 legged hairy brown animal on the other side of the river1987-07-15T12:00:00Z;1987-07-15T12:00:00Z
1776; Mom and son see 2 reddish brown animals in Morton2000-04-15T12:00:00Z;2000-04-15T12:00:00Z
1777;" Family views large reddish-brown animal near their home outside of Morton""";2000-04-15T12:00:00Z
1778; Three young hunters hear very loud scream across Diamond Peak Wilderness valley.2000-09-10T12:00:00Z;2000-09-10T12:00:00Z
